restaurant_key,restaurant_id,restaurant_name,cuisine,city_key,price_tier,price_symbol,rating,num_ratings,commission_rate,avg_prep_time_mins,is_pure_veg
1136,RST-d241bb35-be9e-5b19-b92f-90255fe42c90,Uppal Chinese House,Chinese,5,Mid,₹₹,4.04,2,0.188,15,False
1137,RST-a7e279be-ac46-5744-9ca2-6cee2b637519,Kadakia North Corner,North Indian,1,Mid,₹₹,4.59,3,0.255,24,False
1138,RST-a09b7ead-6a94-5ef1-8da9-fe3767d05456,Chaudhary Desserts Cafe,Desserts,26,Budget,₹,4.4,1,0.155,23,True
1139,RST-e624d03d-f6c3-5be5-b34a-477cbf6b76e0,Basu South Express,South Indian,4,Mid,₹₹,4.03,1,0.208,20,False
1140,RST-6ea23a81-7171-5dc1-af85-49745670fa78,Khalsa Pizza Kitchen,Pizza,14,Budget,₹,4.22,1,0.155,26,False
1141,RST-4ac10c4a-b6dc-572c-9f79-77490dec1191,Bansal Fast Express,Fast Food,10,Premium,₹₹₹,4.22,1,0.208,7,False
1142,RST-da16d7c4-aca5-5917-819a-ac8339f2abf2,Guha Beverages Restaurant,Beverages,1,Mid,₹₹,4.07,1,0.21,29,False
1143,RST-43b8127e-6730-5a78-aaba-a14effea8df1,Dhar Street Point,Street Food,50,Budget,₹,3.94,1,0.15,21,False
1144,RST-fb78486f-a9d7-5263-a8af-dbabea4671bd,Mistry Chinese Restaurant,Chinese,25,Budget,₹,4.27,1,0.198,6,False
1145,RST-2afe93a5-0bf4-5e2c-9618-1dd73dfb0cab,Kale North Point,North Indian,8,Mid,₹₹,3.0,1,0.186,23,False
1146,RST-7ca21683-5604-5504-b628-ffb7074e3a65,Desai Rolls Point,Rolls,16,Premium,₹₹₹,5.0,2,0.201,15,False
1147,RST-71c35a23-3d75-545c-9987-d879d2588d99,Kalita North Kitchen,North Indian,8,Budget,₹,4.33,1,0.229,23,True
1148,RST-add153de-dbcf-5f51-a4c9-1cffaecf5030,Parmer South Express,South Indian,20,Budget,₹,3.44,1,0.23,17,False
1149,RST-892e93e9-873d-556b-af76-4252c8dba953,Mall North Foods,North Indian,2,Mid,₹₹,3.66,1,0.236,17,True
1150,RST-1ee00be2-138c-5179-8a3a-2dc3f7752c27,Dave Cafe Point,Cafe,7,Premium,₹₹₹,3.94,1,0.162,13,False
1151,RST-14f71e2d-4814-5915-bdfd-e5788ef274d1,Sami North Kitchen,North Indian,5,Premium,₹₹₹,4.01,1,0.195,12,False
1152,RST-be851240-5a97-5709-ad5e-51bf9e0467b6,Borde Biryani Point,Biryani,8,Budget,₹,3.83,3,0.226,11,False
1153,RST-2588bd46-673f-5a6d-9db7-3df8df3fba5f,Kumer Biryani Dhaba,Biryani,8,Mid,₹₹,4.72,2,0.199,22,False
1154,RST-a1d3d997-d595-525d-b6f9-9873af6c71d5,Lad Pizza Corner,Pizza,2,Premium,₹₹₹,4.55,2,0.231,11,False
1155,RST-d43d1ff5-e398-5fb4-a71d-f33a1c2caea1,Raj Chinese Kitchen,Chinese,46,Mid,₹₹,4.12,1,0.195,12,True
1156,RST-46d5a454-ef4a-5111-a614-94e836b84733,Gade Cafe Dhaba,Cafe,1,Mid,₹₹,4.3,2,0.183,24,True
1157,RST-d7000d16-b956-5c83-ba45-fe9f85057619,Ratta Rolls Biryani House,Rolls,1,Mid,₹₹,3.74,2,0.213,13,False
1158,RST-466a763e-af76-5dcf-9684-7c26a017ca76,Shan Biryani Foods,Biryani,6,Mid,₹₹,3.49,2,0.204,19,False
1159,RST-df0b1411-8778-5bc3-8ff6-5887c6895e20,Chacko Chinese Restaurant,Chinese,13,Budget,₹,3.91,1,0.185,14,False
1160,RST-b1995e97-62fc-5ec1-a636-962bdc0bdd0a,Kumar Beverages Junction,Beverages,3,Budget,₹,4.31,8,0.183,17,False
1161,RST-c05a8b6f-5e7e-5de0-a4bd-f8f060254543,Sandal Desserts Express,Desserts,10,Mid,₹₹,5.0,2,0.191,20,False
1162,RST-695e607d-bf38-5602-9e57-dcbe0c2fd036,Dhar Biryani Kitchen,Biryani,19,Budget,₹,4.33,4,0.208,25,False
1163,RST-81756bca-d59b-59c6-aeae-890e94918b50,Wason Chinese Biryani House,Chinese,2,Mid,₹₹,3.92,1,0.172,22,False
1164,RST-eb9da159-9a42-54ef-8490-233d5d161b39,Jani North House,North Indian,48,Mid,₹₹,3.9,1,0.174,25,False
1165,RST-5acf9dec-c293-50ef-84a8-408024fb6891,Bobal North Restaurant,North Indian,5,Premium,₹₹₹,4.35,14,0.155,17,False
1166,RST-d1353f8b-be29-5343-acb9-d0ecb80b9435,Luthra North Kitchen,North Indian,14,Budget,₹,3.7,1,0.225,15,False
1167,RST-b1d8af70-6a10-511b-b822-44a1a17cd26c,Hans North Restaurant,North Indian,2,Budget,₹,3.59,1,0.22,15,False
1168,RST-7dbd7f8e-e958-5c98-a573-edebcf8bc217,Pradhan North Cafe,North Indian,18,Mid,₹₹,3.88,4,0.216,6,False
1169,RST-636dbb8c-7892-57f1-af4c-536c1c3f19e7,Vaidya Cafe Cafe,Cafe,28,Budget,₹,3.95,2,0.15,29,False
1170,RST-3e6318fc-ab75-531b-93cb-04bf0e91954a,Gade Desserts Dhaba,Desserts,2,Budget,₹,4.09,3,0.167,16,False
1171,RST-6b662834-2629-5666-b5b3-22cd6461fb3a,Saini Beverages Dhaba,Beverages,2,Premium,₹₹₹,3.87,1,0.173,20,False
1172,RST-9a2056e7-cf2b-5f2d-a14a-eec84694a820,Dube Pizza Cafe,Pizza,4,Budget,₹,4.54,8,0.204,23,False
1173,RST-47e3617f-0f7d-5783-95a6-ad13f043c79e,Mutti Pizza House,Pizza,1,Budget,₹,4.39,4,0.248,14,True
1174,RST-c4668522-c2a6-5f61-a54b-ee081a520fce,Saraf North Corner,North Indian,48,Mid,₹₹,4.99,3,0.195,12,False
1175,RST-347ee16f-ab4d-57ab-ac5b-84ace9d86447,Raghavan Pizza Foods,Pizza,12,Mid,₹₹,3.18,1,0.195,25,False
1176,RST-199feefe-3958-5c4f-a14f-16cfc1332b39,Bal Chinese Corner,Chinese,12,Budget,₹,4.32,6,0.187,15,False
1177,RST-82fa7d8a-6e28-5317-9e94-16d15c244641,Kota Biryani Corner,Biryani,44,Mid,₹₹,4.03,7,0.18,22,False
1178,RST-d47de908-9f14-5f05-b7ec-e7a4d95538bf,Brahmbhatt Street Corner,Street Food,27,Mid,₹₹,4.39,3,0.179,7,True
1179,RST-2a106c38-e537-5651-a234-806492c78822,Madan Cafe Dhaba,Cafe,25,Budget,₹,5.0,2,0.255,16,False
1180,RST-4a347a18-1cad-5ab8-a1ab-5adff82c0371,Dash South Restaurant,South Indian,5,Mid,₹₹,3.5,0,0.228,24,False
1181,RST-57555a2b-6c20-5a31-9c3f-d0d4da56f71c,Wali Rolls House,Rolls,5,Budget,₹,4.82,10,0.236,10,False
1182,RST-8d9bf681-9be7-5c3e-808b-5dd340079aa4,Choudhary North Kitchen,North Indian,4,Mid,₹₹,4.66,1,0.184,18,False
1183,RST-2e2ae3b1-cff3-5755-b8bf-dc5fb8af5b9a,Ray North Biryani House,North Indian,5,Mid,₹₹,5.0,9,0.201,22,True
1184,RST-47a07b6c-948b-5407-bf64-8e32ff261822,Bhatti North Corner,North Indian,6,Mid,₹₹,4.64,2,0.224,19,False
1185,RST-e7157691-b537-5f37-ad86-620481394cee,Narayan South Restaurant,South Indian,2,Budget,₹,3.82,1,0.217,20,True
1186,RST-7948874a-c1d6-55b4-9b9e-cd2d42cdf95f,Chakraborty Pizza Biryani House,Pizza,6,Premium,₹₹₹,4.21,31,0.17,11,False
1187,RST-2962939f-cf09-5325-a75a-0cc1da620499,Patil Chinese Corner,Chinese,7,Mid,₹₹,3.64,2,0.219,30,False
1188,RST-818e11e1-f171-5979-8b41-8ec971244d55,Nath North Corner,North Indian,5,Premium,₹₹₹,4.41,4,0.184,25,True
1189,RST-8b0f13d1-e320-534c-be74-ae860ff3745b,Mahajan Healthy Corner,Healthy,3,Mid,₹₹,3.7,1,0.23,10,False
1190,RST-fc4ec692-36b8-5e3f-a356-554fc6aed066,Dhingra Fast Corner,Fast Food,6,Premium,₹₹₹,3.92,1,0.204,21,False
1191,RST-0ee55a24-06b0-56fd-b95d-813d06324eae,Kara Biryani Junction,Biryani,8,Mid,₹₹,4.08,1,0.255,23,False
1192,RST-2166d686-b356-5a13-8fae-80df316305ee,Mahal Biryani Cafe,Biryani,18,Budget,₹,3.78,1,0.2,18,True
1193,RST-52b47ef7-ae12-5cac-ad43-4c62226c555e,Anne Biryani Junction,Biryani,18,Mid,₹₹,4.34,2,0.263,10,True
1194,RST-8b362540-0faf-5230-9ed3-cc862bcefe2d,Chaudhari Biryani Dhaba,Biryani,3,Premium,₹₹₹,4.94,5,0.226,20,False
1195,RST-51a78062-88e5-50fc-9f03-823aeaf75a6b,Purohit Fast Kitchen,Fast Food,1,Mid,₹₹,4.3,1,0.198,23,False
1196,RST-cb76cbeb-43ae-581d-8193-872ae7fc4515,Kapadia Cafe Biryani House,Cafe,5,Mid,₹₹,4.1,1,0.226,20,False
1197,RST-6d8ee4e7-866d-5d4b-bd85-03b89046c989,Radhakrishnan Chinese House,Chinese,2,Mid,₹₹,4.11,1,0.238,6,False
1198,RST-42191c14-db1d-56e1-a1ad-b2f50c0bdd64,Cheema Biryani Kitchen,Biryani,6,Mid,₹₹,3.55,1,0.224,15,False
1199,RST-80041172-61f5-541c-a41d-08c2c62385d2,Dasgupta North Biryani House,North Indian,47,Budget,₹,4.42,49,0.209,24,True
1200,RST-c95094fe-4975-5f54-bead-a7b6bc4fab9a,Gill Cafe Kitchen,Cafe,3,Mid,₹₹,4.15,4,0.228,21,False
1201,RST-44bb0694-857b-5945-886d-1491f22f0a11,Vyas Chinese Kitchen,Chinese,5,Mid,₹₹,3.94,1,0.254,17,False
1202,RST-59c53c1d-7a56-57bb-9e18-de0cc205966f,Mohan Chinese Corner,Chinese,19,Mid,₹₹,3.13,1,0.159,27,False
1203,RST-8397276e-4800-55ca-90eb-33d2c50c72de,Suri Healthy Cafe,Healthy,9,Mid,₹₹,3.89,1,0.236,6,False
1204,RST-9c8e6355-433c-51e1-89b3-8cc0afff75a4,Chandran Fast Foods,Fast Food,1,Premium,₹₹₹,4.57,1,0.166,26,False
1205,RST-e82c09f5-b1aa-5059-8eb3-4e84ecdd3028,Wadhwa North Cafe,North Indian,2,Budget,₹,3.98,1,0.224,8,False
1206,RST-250903db-4f6a-5018-a06f-13361cd07c71,Palla South Express,South Indian,40,Budget,₹,3.95,2,0.207,9,False
1207,RST-95012c48-0a18-5795-b1fc-6df7a6c090a0,Manda Chinese Corner,Chinese,2,Budget,₹,4.93,7,0.196,20,True
1208,RST-16243f21-79c2-5753-a76c-b68faa2bf8a2,Madan Healthy House,Healthy,14,Mid,₹₹,4.7,1,0.195,13,False
1209,RST-9e6aea82-d097-57fc-abd2-f9f254c337eb,Chaudhary Biryani Dhaba,Biryani,24,Mid,₹₹,4.6,2,0.214,16,False
1210,RST-5e0ebaa8-8735-568c-abb8-c1b4f43c56c9,Bava South Biryani House,South Indian,4,Mid,₹₹,3.6,1,0.179,21,False
1211,RST-d04ae77e-3229-5925-9c07-c796b24f5c5f,Garde Fast Biryani House,Fast Food,19,Budget,₹,4.64,5,0.185,22,True
1212,RST-e83d0eb6-1183-54c5-a71a-04b576690559,Nadkarni Biryani Restaurant,Biryani,3,Premium,₹₹₹,3.98,1,0.198,16,False
1213,RST-3e5d035a-0283-52b8-b0d1-7eb07b140cde,Ramachandran North Kitchen,North Indian,4,Mid,₹₹,4.05,1,0.237,17,False
1214,RST-8d2124da-3316-50e9-a364-aeda64d5cfdc,Golla Cafe Express,Cafe,5,Mid,₹₹,4.26,4,0.187,11,False
1215,RST-180d0232-dc1a-562b-8768-6a5aadbf7499,Pai North Cafe,North Indian,50,Budget,₹,3.71,1,0.191,12,False
1216,RST-dcd313a1-2558-5e97-8541-702c6264094b,Wali Cafe Foods,Cafe,3,Budget,₹,3.71,1,0.216,11,False
1217,RST-6a4bbe24-273b-5854-8682-5407c0a3324d,Rau Desserts Point,Desserts,2,Budget,₹,3.37,1,0.2,16,True
1218,RST-1a6eb52d-afc1-51ae-b491-ddf7b0270d2b,Sood North House,North Indian,39,Budget,₹,5.0,6,0.185,20,False
1219,RST-2f64e6e1-17c3-5fb3-94ee-c8ac6cc49e6b,Datta Rolls Junction,Rolls,3,Mid,₹₹,4.85,3,0.187,6,False
1220,RST-6e6ed67e-5747-5afe-b02b-2669f79b8386,Lad Desserts Cafe,Desserts,33,Budget,₹,4.33,2,0.235,28,False
1221,RST-f259749f-4018-5499-9fbf-b60037d66dae,Andra Fast House,Fast Food,14,Budget,₹,4.28,12,0.205,17,False
1222,RST-e0a2f776-f706-5a8f-b381-4ddf3792cad5,Varghese Fast Restaurant,Fast Food,11,Budget,₹,4.96,6,0.219,26,True
1223,RST-e24b91ce-6663-5af4-b863-4c9cefb2bdd1,Dugal North Restaurant,North Indian,21,Budget,₹,4.08,42,0.237,25,False
1224,RST-a4772fed-1af8-5b6f-a701-c98a488ff9d7,Date North Express,North Indian,19,Budget,₹,5.0,10,0.218,11,False
1225,RST-59a67350-af08-533d-b492-5656f977e92b,Dhar Rolls Biryani House,Rolls,2,Budget,₹,4.48,3,0.208,17,False
1226,RST-d0e1db20-de0a-5404-a653-c603e41cba03,Radhakrishnan North Cafe,North Indian,50,Budget,₹,4.42,2,0.201,8,True
1227,RST-7d1cc3dd-1039-52b7-ac38-ac17549481b9,Loke South House,South Indian,41,Mid,₹₹,5.0,7,0.184,20,False
1228,RST-e67bd838-81f3-5ad4-8458-17ffbc5eeee9,Bera Biryani Junction,Biryani,35,Premium,₹₹₹,4.17,1,0.157,16,False
1229,RST-b05eb1b5-972e-534e-a305-c4520a35e594,Prabhakar South Point,South Indian,13,Mid,₹₹,3.92,5,0.241,15,True
1230,RST-22aa0aaa-2611-529f-983d-ff70be0554d8,Krish Desserts Kitchen,Desserts,9,Budget,₹,3.89,1,0.249,14,True
1231,RST-305e7abc-d96b-5c2c-a565-15a0a5cfc4f0,Sahota Desserts Restaurant,Desserts,10,Premium,₹₹₹,4.17,16,0.235,12,False
1232,RST-5bec878c-ebce-5182-a9ff-d747a0a395c4,Shankar Beverages Point,Beverages,1,Premium,₹₹₹,4.15,2,0.239,15,False
1233,RST-f5484f09-84aa-57f2-9620-6d207936f0e7,Goswami North Dhaba,North Indian,9,Mid,₹₹,5.0,20,0.191,14,True
1234,RST-b48cd0f4-9be9-555e-9871-2d812d79ac7a,Sarna Biryani House,Biryani,13,Budget,₹,4.25,3,0.247,19,False
1235,RST-21b2ea1d-b7d6-5dad-b7e6-234ed683767b,Pandya Beverages House,Beverages,15,Mid,₹₹,4.58,3,0.213,12,False
1236,RST-5428d43d-a4a2-53aa-8235-e0958cab50df,Sidhu Chinese Dhaba,Chinese,5,Premium,₹₹₹,3.89,1,0.202,18,False
1237,RST-dbabf2c5-8299-5261-9b8e-8d408e4886c1,Thakkar Pizza Junction,Pizza,8,Premium,₹₹₹,3.98,2,0.165,14,False
1238,RST-739af19e-8ad3-5f3b-a747-07bbe9384620,Mangat Fast Corner,Fast Food,14,Mid,₹₹,4.39,3,0.254,14,True
1239,RST-4d2c1d0f-2f8c-5c6a-9ac2-40e844a1a234,Majumdar Chinese Cafe,Chinese,7,Mid,₹₹,4.21,1,0.223,22,False
1240,RST-d68688f1-63f7-5596-8c65-9aa3274828e7,Sangha Chinese Express,Chinese,44,Premium,₹₹₹,4.0,2,0.225,20,False
1241,RST-dad43634-d5f7-51ed-bdb8-c353cb1a7f6c,Verma Pizza Foods,Pizza,18,Budget,₹,4.95,5,0.236,21,True
1242,RST-41dd8a36-b8b2-5e1f-ae14-6fa1b53efb61,Karnik North Biryani House,North Indian,1,Budget,₹,4.32,1,0.234,17,False
1243,RST-b0cdb76e-acc9-514d-ac3f-dcfbeed65c2c,Mody Cafe Biryani House,Cafe,1,Premium,₹₹₹,4.29,2,0.227,12,False
1244,RST-c4a413cf-7a2c-5941-b520-9e1560395caf,Chahal Fast Point,Fast Food,17,Budget,₹,3.0,1,0.219,20,False
1245,RST-1fe816b7-c9cb-5747-8b01-b51328e88365,Mody North Biryani House,North Indian,7,Mid,₹₹,3.94,1,0.221,27,False
1246,RST-dc0cf830-cb8e-5e82-a9b3-0fcd440673bb,Ray Rolls Point,Rolls,28,Budget,₹,4.49,3,0.254,25,False
1247,RST-15aa7ac7-9d88-5e18-a795-e48555c13d57,Munshi Biryani Foods,Biryani,3,Budget,₹,3.51,2,0.188,15,False
1248,RST-c59211e7-19ce-52d2-9b1f-96db5ddd2ad2,Chana South Point,South Indian,1,Budget,₹,3.5,1,0.174,15,False
1249,RST-2e526792-deb0-571e-94ca-f46065c020b6,Buch Street Cafe,Street Food,6,Mid,₹₹,3.94,1,0.213,26,False
1250,RST-d23a17cf-7250-5290-854f-52fbed74d724,Bose Rolls Junction,Rolls,19,Mid,₹₹,4.47,3,0.272,8,False
1251,RST-cdf457fc-bdc8-5415-8a7e-cb5b4a6f2372,Khatri Fast Restaurant,Fast Food,46,Mid,₹₹,3.31,1,0.235,22,False
1252,RST-7b7e6823-83e3-57e1-a0f5-59a9b630e3c6,Chander Beverages Foods,Beverages,33,Budget,₹,3.89,1,0.229,22,True
1253,RST-e9c2c831-9eb2-5f9c-ac47-97558cf44471,Gandhi Fast Foods,Fast Food,8,Premium,₹₹₹,4.39,16,0.215,16,False
1254,RST-4efd1f50-d465-5441-a3b4-69f5f6b371b8,Bhandari Biryani Biryani House,Biryani,25,Mid,₹₹,3.64,1,0.227,7,False
1255,RST-6425b71d-fbe8-5aeb-8d90-4a63a3ac6544,Chad South Cafe,South Indian,1,Premium,₹₹₹,5.0,7,0.19,6,False
1256,RST-62902bcd-3b3c-528a-b641-193c62586489,Mangal North Dhaba,North Indian,11,Budget,₹,4.32,10,0.21,6,True
1257,RST-77b28dbd-ee7e-5ac7-a8c1-944deb7b8044,Tailor Biryani House,Biryani,39,Budget,₹,4.56,14,0.195,22,False
1258,RST-62922f84-663b-5e25-926c-adcd14679539,Anne Biryani Point,Biryani,6,Premium,₹₹₹,4.26,2,0.185,20,True
1259,RST-d7ddefa0-49e6-54ea-861e-d24e86010cb8,Samra Rolls Kitchen,Rolls,44,Mid,₹₹,4.6,4,0.28,22,True
1260,RST-8526fb87-7df1-55dd-9d68-3b9299d2a074,Trivedi Biryani Express,Biryani,3,Budget,₹,4.26,35,0.175,22,False
1261,RST-4889fabc-28ca-5672-85c2-487857d2045a,Deshpande Fast Restaurant,Fast Food,2,Mid,₹₹,4.01,1,0.17,15,False
1262,RST-ffc6c04a-69e8-5632-a9e6-b48804a177cd,Srinivasan Beverages Kitchen,Beverages,9,Mid,₹₹,4.23,3,0.195,18,False
1263,RST-d627f91a-ed85-5f69-9c35-fb3c8cdf4c5c,Tank Healthy Junction,Healthy,37,Budget,₹,3.81,1,0.227,19,False
1264,RST-707c5f45-e2de-57e8-a670-819a1728f2ca,Varma Chinese Cafe,Chinese,5,Mid,₹₹,4.48,2,0.207,16,True
1265,RST-fa48491e-4170-5f0e-8c59-35d4783b3949,Walia Mughlai Dhaba,Mughlai,24,Budget,₹,4.14,1,0.194,14,False
1266,RST-f2522f2e-3497-5819-8187-aab330e12480,Dash Desserts Corner,Desserts,3,Budget,₹,4.17,1,0.258,31,True
1267,RST-aa1a7960-bc7c-509b-82ec-ef75fb6642a0,Ravi North Foods,North Indian,20,Premium,₹₹₹,4.5,11,0.205,25,False
1268,RST-b8d6f904-fa9a-5ee8-82f2-3b7f26458342,Atwal Chinese Corner,Chinese,10,Mid,₹₹,4.1,1,0.195,20,False
1269,RST-81f7edb5-994f-5850-8058-1c9c20eb346f,Gupta South Dhaba,South Indian,3,Premium,₹₹₹,2.87,1,0.24,23,False
1270,RST-404f4a28-2261-520a-9b61-6ee26aa836a1,Amble Pizza Restaurant,Pizza,18,Mid,₹₹,4.17,1,0.229,11,False
1271,RST-8970b574-6aea-5718-b904-28dd8200eac2,Sandal Fast Corner,Fast Food,18,Premium,₹₹₹,4.66,13,0.208,17,False
1272,RST-78b72bb9-c2a6-5986-b955-1638c0015531,Warrior Biryani Cafe,Biryani,9,Mid,₹₹,4.59,27,0.175,22,True
1273,RST-18fc9cb1-947d-57a5-a48c-325ee9d59075,Pai Desserts Dhaba,Desserts,3,Mid,₹₹,4.19,2,0.252,19,False
1274,RST-b0745f2d-c7bc-5c29-8ef4-d0ef1214f8e0,Konda Chinese Point,Chinese,2,Budget,₹,4.26,2,0.218,17,False
1275,RST-de6c8127-d4ba-5a13-b087-b0e7c2b8c920,Wable Chinese Corner,Chinese,44,Mid,₹₹,4.42,1,0.199,20,False
1276,RST-1cbf1a4b-9ced-5cab-9b23-744570051697,Basak Cafe Restaurant,Cafe,15,Mid,₹₹,3.89,1,0.221,16,False
1277,RST-751f5e7a-8eb7-536f-8141-45d91e9b7313,Sen Street Kitchen,Street Food,25,Mid,₹₹,3.77,3,0.186,20,True
1278,RST-8f3a33fd-c7b7-56f4-b5eb-adcf69f0e318,Ganguly Desserts Express,Desserts,17,Budget,₹,4.29,0,0.256,10,False
1279,RST-6dc6bf0f-01a1-59ca-bdfd-3d301389b581,Viswanathan South House,South Indian,27,Budget,₹,4.36,2,0.15,26,True
1280,RST-2bda8848-6b64-5825-89b2-e94195027e2c,Kar North Corner,North Indian,3,Premium,₹₹₹,4.14,1,0.213,21,False
1281,RST-cf3776e8-527b-512c-b859-c07a8d977595,Gill South Kitchen,South Indian,9,Premium,₹₹₹,4.53,5,0.223,18,False
1282,RST-6d71730d-5352-564d-b637-cc9aa34a4211,Borde Biryani Foods,Biryani,15,Budget,₹,4.47,1,0.159,16,False
1283,RST-15a493d9-932b-5822-b7a0-25538d035aa6,Peri South Biryani House,South Indian,2,Mid,₹₹,4.13,1,0.211,26,False
1284,RST-04b9b021-f01d-5174-a0bc-3f5d0fdcac23,Deol Mughlai Junction,Mughlai,2,Mid,₹₹,3.55,1,0.248,20,False
1285,RST-ff3915d0-9868-55c1-af66-769027b971f3,Varkey Pizza Express,Pizza,14,Mid,₹₹,4.24,5,0.27,17,True
1286,RST-9789d17d-3505-51e8-9935-51a97e10fc98,Pandit Biryani Corner,Biryani,32,Budget,₹,4.05,2,0.274,21,False
1287,RST-566d7969-15cd-5dfe-b4ac-9a6286033b26,Behl Chinese Kitchen,Chinese,15,Mid,₹₹,3.75,2,0.222,18,False
1288,RST-f6775f93-d864-5dab-b158-a76b21fae009,Sami Chinese House,Chinese,1,Budget,₹,4.44,3,0.249,10,False
1289,RST-5a7bfcd8-fc35-505f-aeb9-321a545a7443,Tandon Biryani Kitchen,Biryani,46,Budget,₹,4.03,4,0.185,26,False
1290,RST-fd7ae332-7fcd-57e4-b727-d22e3a96d1e5,Raghavan Rolls Restaurant,Rolls,2,Premium,₹₹₹,3.87,2,0.188,19,False
1291,RST-13be9c8c-1d61-59b3-adf8-2116d5fd7b3e,Garde North Foods,North Indian,3,Mid,₹₹,5.0,51,0.219,24,False
1292,RST-2bc71deb-8ad8-5335-9c89-eae7d329175e,Prakash Beverages Foods,Beverages,46,Budget,₹,4.62,35,0.231,16,True
1293,RST-6b4d9af5-f48a-51eb-94fd-b77e70ffbfd9,Chowdhury North Restaurant,North Indian,22,Budget,₹,4.43,1,0.202,10,True
1294,RST-eef7d2b7-d0b8-5e88-bde9-6fbf923797fc,Nigam South House,South Indian,41,Budget,₹,4.4,7,0.15,18,False
1295,RST-8f1e0986-eb7a-5827-89f7-bcb1a6851809,Krish Healthy House,Healthy,25,Mid,₹₹,4.75,37,0.162,6,False
1296,RST-d5ae6999-2ce6-5ba8-b58a-49ab9d908a6c,Zacharia South Biryani House,South Indian,15,Budget,₹,4.07,2,0.211,23,False
1297,RST-e06c8d01-b4e5-5e30-8626-3b2fbcbd53cc,Dalal North Cafe,North Indian,4,Mid,₹₹,4.37,9,0.25,14,False
1298,RST-81f13887-3396-5ca4-b07f-97aa5c0bd287,Mannan Pizza Biryani House,Pizza,5,Premium,₹₹₹,4.55,5,0.195,28,False
1299,RST-d764d4b0-559e-5230-8601-ef8a634ee852,Mistry Biryani Cafe,Biryani,42,Budget,₹,3.75,0,0.194,23,False
1300,RST-841d10e8-7762-5b62-b62e-b1d2e05774a0,Subramanian North Corner,North Indian,31,Mid,₹₹,4.39,19,0.248,16,False
1301,RST-68000580-4c3f-5ba0-8fd5-9b4ef5dfaabc,Memon North Restaurant,North Indian,6,Budget,₹,3.99,2,0.238,16,False
1302,RST-38f4525f-39fd-5c2e-9df5-7162e85a6cdd,Lanka North Dhaba,North Indian,6,Mid,₹₹,4.42,2,0.17,6,True
1303,RST-7a3286e9-bf0e-5cad-8006-ef150a5ae9ea,Kala Fast Biryani House,Fast Food,4,Budget,₹,3.79,1,0.193,14,False
1304,RST-919f1d76-0f90-593c-b7ed-f367a66efcf5,Agate South Biryani House,South Indian,5,Budget,₹,4.08,6,0.176,20,False
1305,RST-3bdfbccb-5c83-5454-84a7-77f4c9c58180,Ramesh Desserts Corner,Desserts,31,Budget,₹,4.61,2,0.236,20,False
1306,RST-81550987-8376-5d7e-84b4-9a4851946c33,Kalla Cafe Junction,Cafe,1,Budget,₹,4.95,2,0.172,19,True
1307,RST-bf8cf3e3-1e91-503c-a0eb-9338f52fb170,Mody North Point,North Indian,7,Premium,₹₹₹,3.2,1,0.234,10,False
1308,RST-ec4a6c60-e459-52b2-9646-9ad160fa50f9,Varma Chinese Junction,Chinese,42,Mid,₹₹,4.04,1,0.242,18,False
1309,RST-224c6170-7334-5ab9-8003-d0e5d7fe5004,Banik North Junction,North Indian,10,Premium,₹₹₹,4.44,1,0.211,21,True
1310,RST-afbed69a-1110-5d43-86da-9171aea10e78,Sheth Chinese Restaurant,Chinese,8,Mid,₹₹,4.38,2,0.192,23,False
1311,RST-be11b40b-774b-567c-a9e7-7b9ff10d9a44,Sura South Restaurant,South Indian,5,Mid,₹₹,3.81,1,0.19,14,True
1312,RST-533d7554-c2dd-57e2-9215-b52574ed0b54,Bhandari Desserts Corner,Desserts,1,Budget,₹,3.95,3,0.194,13,True
1313,RST-9c3ac208-0cea-5ea0-99c3-d80808cc7f3c,Parekh Chinese Restaurant,Chinese,3,Mid,₹₹,4.69,4,0.232,19,True
1314,RST-8a7406d6-346d-5629-8301-cacf6797d3b7,Ahuja Biryani Foods,Biryani,2,Mid,₹₹,5.0,6,0.15,13,False
1315,RST-874b525e-1df3-5779-8561-1a1c016bee63,Sharma Pizza Dhaba,Pizza,2,Premium,₹₹₹,3.91,5,0.184,17,False
1316,RST-ca5e13c2-5d38-5c61-8730-0be1eeb2810b,Narasimhan Beverages Junction,Beverages,3,Premium,₹₹₹,4.54,2,0.22,25,False
1317,RST-b1991f74-4454-5e18-84a8-f2a1a75200a1,Misra Chinese Kitchen,Chinese,5,Budget,₹,4.5,2,0.208,6,False
1318,RST-cdf14300-ef8d-5038-9905-3acbd1aed896,Pandya South Dhaba,South Indian,1,Mid,₹₹,4.28,1,0.252,9,False
1319,RST-e1a00b3c-1487-5444-a1bc-372dd172c332,Chhabra Street Cafe,Street Food,43,Mid,₹₹,4.51,2,0.235,8,False
1320,RST-273754e1-a709-57bc-8279-e605c0f959fb,Ahluwalia Chinese Foods,Chinese,2,Mid,₹₹,3.8,15,0.26,16,True
1321,RST-ee2461c7-cd87-5e57-8669-a0e9b64124f4,Palla Pizza Express,Pizza,6,Budget,₹,4.73,2,0.159,21,False
1322,RST-29eae6c1-2536-537a-9260-95b18ddaa7b9,Grewal Pizza Cafe,Pizza,33,Mid,₹₹,3.89,3,0.188,24,True
