customer_key,customer_id,signup_date,gender,age_group,city_key,city,persona,is_gold_member,device_preference,marketing_channel
7144,CUST-946c6cea-18c4-5d70-9846-f39bf61d9524,2024-10-15,Male,35-44,5,Pune,premium_foodie,True,iOS,Organic
7145,CUST-8b7c2ca5-1d33-5023-bcf1-0a631a12167b,2024-09-08,Female,25-34,6,Chennai,premium_foodie,True,Android,Google Ads
7146,CUST-0e77fea3-6aa2-5e96-910e-fd034658d7f9,2024-02-28,Female,25-34,1,Bengaluru,habitual_regular,True,Android,Offers/CRM
7147,CUST-06a98efb-b314-5b05-861f-b58803023215,2024-07-20,Female,25-34,3,Mumbai,habitual_regular,True,iOS,Instagram Ads
7148,CUST-040075bb-ac53-5f4a-aa6f-f7550766eb66,2026-06-04,Female,25-34,9,Noida,premium_foodie,True,iOS,Organic
7149,CUST-df34cf05-060a-5770-8898-390f56da53a8,2024-03-31,Male,25-34,5,Pune,premium_foodie,True,Android,Organic
7150,CUST-8630e16f-cf14-5cb0-811f-d37fce28b01c,2023-09-20,Male,25-34,25,Thiruvananthapuram,night_owl,False,Android,Referral
7151,CUST-f85d0411-2443-58f7-8996-7a6d3e0a70f5,2026-02-27,Male,25-34,30,Raipur,premium_foodie,False,iOS,Offers/CRM
7152,CUST-b34e5ec7-e961-57ea-b82f-3f0022b1e63a,2025-04-05,Female,25-34,2,Delhi,habitual_regular,True,Android,Google Ads
7153,CUST-f014bc55-f255-5662-90f8-9e61d95f26de,2026-04-17,Female,35-44,27,Mangaluru,occasional,False,Android,Push Notification
7154,CUST-71401b9b-8205-5ad1-b303-27466c4cb093,2023-04-21,Male,25-34,41,Rajkot,habitual_regular,False,Android,Offers/CRM
7155,CUST-71871ce3-6ba4-5620-863f-ea8f9cce22ca,2025-05-17,Male,18-24,5,Pune,occasional,False,iOS,Organic
7156,CUST-4c59d999-5aed-5c55-901b-c2518e22f4ff,2024-08-18,Female,25-34,6,Chennai,occasional,False,Android,Organic
7157,CUST-d9318bd8-d79b-5e2a-bfc4-a09375cde723,2024-10-18,Female,45-54,11,Jaipur,habitual_regular,False,iOS,Organic
7158,CUST-eb648dde-8c60-5fad-ad4c-936242804cb0,2025-11-16,Female,35-44,5,Pune,value_seeker,False,Android,Organic
7159,CUST-b18b84bd-34f4-5405-a79b-b09d12a26f3c,2025-11-16,Female,25-34,47,Kota,habitual_regular,True,Android,Instagram Ads
7160,CUST-d0129552-1eed-5ca8-9f01-a673e5c724cb,2025-02-17,Male,35-44,18,Surat,habitual_regular,False,Android,Instagram Ads
7161,CUST-0bd746e3-a2e7-5b53-bce9-95ddbdd72ba3,2023-04-14,Female,18-24,1,Bengaluru,value_seeker,False,Android,Instagram Ads
7162,CUST-ad09ec1e-37f4-57a7-883d-8669252847eb,2026-05-02,Male,45-54,9,Noida,value_seeker,False,Android,Google Ads
7163,CUST-ad535f7b-da45-5f70-aeaf-e330d93f015e,2023-01-24,Male,18-24,3,Mumbai,value_seeker,False,Android,Organic
7164,CUST-3965550e-a2e0-52d5-8342-374ae6081a39,2025-04-22,Female,18-24,11,Jaipur,night_owl,False,iOS,Push Notification
7165,CUST-5f945a8e-f579-5c1f-97e2-0e50f0b9ff67,2024-03-01,Male,25-34,21,Visakhapatnam,habitual_regular,True,Android,Push Notification
7166,CUST-cb478f2d-0fee-51c4-9033-38884cb5053c,2025-03-13,Female,45-54,7,Kolkata,value_seeker,False,Android,Instagram Ads
7167,CUST-a13780fd-0b95-5c84-b3a3-beaf53ddd88c,2023-08-07,Male,25-34,1,Bengaluru,habitual_regular,True,Android,Push Notification
7168,CUST-9e19516d-e52d-5ed9-9fb8-ee09ee7d7ed1,2023-03-08,Male,45-54,7,Kolkata,occasional,False,iOS,Organic
7169,CUST-e23266b1-9fc9-5b12-8c01-e76bef473db2,2026-02-08,Female,25-34,5,Pune,night_owl,True,Web,Google Ads
7170,CUST-d3ed6e65-ffbc-50ce-bbbb-28be956a5b77,2024-03-28,Female,18-24,4,Hyderabad,value_seeker,False,Android,Organic
7171,CUST-53d32cdb-b78a-5e94-9c42-98872ce03eed,2024-06-03,Male,25-34,4,Hyderabad,night_owl,False,iOS,Organic
7172,CUST-40a4c063-6fc7-5f83-9bb9-f2f691a4c641,2023-02-25,Female,25-34,3,Mumbai,occasional,False,Android,Offers/CRM
7173,CUST-89557627-b004-5dd8-bc81-52301238012b,2026-01-11,Male,45-54,47,Kota,value_seeker,False,iOS,Referral
7174,CUST-b9eef620-79e6-50e4-a547-c3471acb4c79,2025-06-06,Male,25-34,13,Chandigarh,habitual_regular,True,Android,Google Ads
7175,CUST-1f2177f6-e4a2-5e0b-9eaf-60dcaae4913d,2026-01-10,Male,18-24,1,Bengaluru,night_owl,False,iOS,Instagram Ads
7176,CUST-63579600-9efd-579d-97b5-017001fc508e,2025-01-13,Male,18-24,20,Vadodara,occasional,False,Android,Push Notification
7177,CUST-69402835-79d7-53c0-b679-bf86921f15ee,2025-08-26,Female,45-54,4,Hyderabad,occasional,False,Android,Instagram Ads
7178,CUST-28ca3622-9c67-5619-a960-06df43bf837d,2025-04-22,Male,35-44,10,Ahmedabad,value_seeker,False,iOS,Google Ads
7179,CUST-0a0f0652-d269-5c5e-a31a-6cc8583de09c,2025-12-12,Female,25-34,26,Mysuru,habitual_regular,False,Android,Google Ads
7180,CUST-9df94842-3673-5623-b80b-f49a11927b7d,2024-10-03,Female,18-24,10,Ahmedabad,value_seeker,False,Android,Organic
7181,CUST-ad79d0f4-7b79-5211-b564-f3a1ed06d516,2023-10-19,Male,25-34,3,Mumbai,value_seeker,False,Android,Google Ads
7182,CUST-165faec0-5b02-5e96-b85b-4000e958b6d5,2024-04-26,Male,45-54,41,Rajkot,occasional,False,Android,Referral
7183,CUST-a748cabf-9b32-53fc-ad54-ba42a61fe004,2025-05-30,Female,25-34,13,Chandigarh,habitual_regular,True,Android,Organic
7184,CUST-b4c59d39-9f71-56cb-afdf-4e9876d86912,2024-07-06,Male,35-44,35,Udaipur,occasional,False,Android,Organic
7185,CUST-288269c8-4b12-5b06-9218-013e2a04263c,2024-01-05,Male,18-24,5,Pune,occasional,False,iOS,Push Notification
7186,CUST-9d4b8c12-e8a3-52a4-a3ec-2a9d51852b5f,2026-03-16,Male,25-34,7,Kolkata,night_owl,False,Web,Organic
7187,CUST-e8f279df-18ac-5bab-b542-4750145db414,2024-09-08,Female,25-34,10,Ahmedabad,occasional,False,Android,Push Notification
7188,CUST-e887b78d-1bc0-59b6-881b-350fcec6e516,2023-04-16,Female,18-24,1,Bengaluru,night_owl,False,Android,Google Ads
7189,CUST-420fb135-5f94-5975-90b0-e456e6ce4705,2025-06-19,Female,35-44,10,Ahmedabad,habitual_regular,True,iOS,Organic
7190,CUST-7dcde94d-2199-526f-a168-c1d56160c60d,2025-11-16,Male,18-24,16,Coimbatore,night_owl,False,Android,Organic
7191,CUST-d3f43c64-20be-5ea0-abe9-0644d2205cf2,2024-01-11,Male,25-34,6,Chennai,occasional,True,Web,Google Ads
7192,CUST-993c7b37-3a94-5208-aa4a-912028b749d0,2025-03-17,Female,35-44,9,Noida,premium_foodie,False,iOS,Organic
7193,CUST-bf5f4332-5171-5281-bb4b-68b50cbd6aa7,2023-10-03,Male,45-54,20,Vadodara,value_seeker,False,iOS,Push Notification
7194,CUST-9b93a130-b883-5bd7-a870-f674503f6353,2024-02-16,Male,35-44,46,Patna,habitual_regular,False,iOS,Offers/CRM
7195,CUST-d80f1ba6-f35e-5e35-92da-fb43799b7419,2024-06-08,Male,55+,2,Delhi,habitual_regular,True,Android,Organic
7196,CUST-eb81f6d5-5c6f-50a5-8d24-6911bb114cc5,2025-12-30,Female,35-44,41,Rajkot,value_seeker,False,Android,Referral
7197,CUST-a644a8b3-5eaf-57bb-a0fc-0db1a569a8f0,2024-01-27,Female,35-44,7,Kolkata,value_seeker,False,Android,Google Ads
7198,CUST-65cf62f1-4143-50b1-946e-206b1d8065e3,2023-09-07,Male,18-24,4,Hyderabad,occasional,False,iOS,Push Notification
7199,CUST-d7384d2e-15eb-5202-8d56-48756233d99c,2024-10-30,Female,18-24,13,Chandigarh,value_seeker,True,Android,Instagram Ads
7200,CUST-faac317a-92c2-507d-9a9e-17381341cdc0,2026-06-16,Male,35-44,7,Kolkata,value_seeker,False,Android,Referral
7201,CUST-1c029379-e680-56d4-ba98-8f46c1c8204a,2025-05-08,Male,45-54,37,Agra,habitual_regular,False,Android,Referral
7202,CUST-73d1391e-8be1-51d7-959a-8a328f09ed91,2025-04-22,Male,35-44,25,Thiruvananthapuram,night_owl,False,Android,Organic
7203,CUST-fe4eda67-df07-5e30-9905-c5029d78970d,2025-12-29,Female,18-24,47,Kota,habitual_regular,False,iOS,Google Ads
7204,CUST-66633c61-d6ec-5c5a-bb6c-6655863bc3d9,2025-02-12,Other,18-24,4,Hyderabad,premium_foodie,True,iOS,Offers/CRM
7205,CUST-80f90ac3-cd59-59e7-bdd6-434c3ace1058,2025-11-01,Female,25-34,1,Bengaluru,value_seeker,False,Android,Referral
7206,CUST-faf131b7-a2ee-5549-8258-f78745f6a952,2023-07-11,Male,18-24,28,Guwahati,premium_foodie,False,Android,Organic
7207,CUST-bfa6a6ab-9ff7-52e5-b3f1-8fe52fdeb6ae,2024-07-05,Male,35-44,31,Dehradun,habitual_regular,True,iOS,Organic
7208,CUST-d4824e30-7355-5fa4-9265-ea4590052be8,2024-12-26,Female,18-24,23,Nashik,occasional,False,Web,Instagram Ads
7209,CUST-58548791-ec3b-5af1-b693-95a83a83ba4c,2024-09-21,Female,25-34,1,Bengaluru,value_seeker,False,Android,Organic
7210,CUST-e8e92d03-a20c-542d-ab0b-f3c5c6a31578,2023-04-09,Female,25-34,5,Pune,value_seeker,False,Android,Instagram Ads
7211,CUST-7d45e4ea-4f09-5003-87ca-7d566bb7887f,2025-03-12,Male,25-34,1,Bengaluru,value_seeker,False,Android,Organic
7212,CUST-522cbc8b-4524-50db-b441-d8db3a37f89a,2024-06-18,Male,25-34,7,Kolkata,night_owl,False,Android,Organic
7213,CUST-d96d43b6-c5ce-54f6-924d-8cdca793ac31,2025-01-18,Female,45-54,2,Delhi,value_seeker,False,Web,Organic
7214,CUST-d4b5d75e-3855-5239-9a97-1dd22bb06647,2026-02-24,Female,25-34,49,Jamshedpur,value_seeker,False,iOS,Referral
7215,CUST-cb61d3c4-75e9-5dda-a8c3-7c913699969b,2023-10-20,Male,25-34,6,Chennai,occasional,False,Android,Offers/CRM
7216,CUST-8283881e-f19f-5f95-876d-b318b5fa6a4e,2025-03-22,Male,18-24,6,Chennai,night_owl,False,Android,Instagram Ads
7217,CUST-35f66a8d-d295-5b14-b2fd-9de12dfea3b8,2024-10-30,Male,35-44,16,Coimbatore,night_owl,False,Web,Instagram Ads
7218,CUST-477122c3-0f43-5db4-93a7-f4960ffa5cc2,2024-08-16,Female,45-54,37,Agra,habitual_regular,True,Android,Push Notification
7219,CUST-ef658fcd-0213-53c0-8f44-e951ed5ea3be,2024-11-20,Female,35-44,1,Bengaluru,premium_foodie,True,Android,Offers/CRM
7220,CUST-e355d36f-1feb-5147-8f4a-c0c1b5493010,2023-10-24,Male,18-24,16,Coimbatore,premium_foodie,False,Android,Referral
7221,CUST-ea33fbb4-7522-5bb3-af29-b1e499f9d3fe,2025-06-13,Female,35-44,6,Chennai,occasional,False,Android,Offers/CRM
7222,CUST-11cd327b-857a-5c73-9239-5e4303c1f968,2025-01-14,Male,18-24,3,Mumbai,value_seeker,False,Android,Organic
7223,CUST-5b21373e-3cc4-5808-be08-cd5a6d645cb3,2026-03-20,Male,25-34,1,Bengaluru,value_seeker,False,Web,Organic
7224,CUST-150536c7-c043-5fa0-842b-f6e0a04556a0,2023-06-07,Female,35-44,24,Kanpur,value_seeker,False,Web,Offers/CRM
7225,CUST-1062b8d1-4466-545b-b91a-3123dee29379,2025-10-18,Male,18-24,31,Dehradun,occasional,False,Android,Organic
7226,CUST-19f62de6-8785-5d50-bcdb-0c8921d6de7d,2023-04-24,Male,18-24,15,Indore,occasional,False,Android,Push Notification
7227,CUST-57881c1f-bcd6-54e7-9225-38f604fa6f3d,2025-02-07,Female,35-44,25,Thiruvananthapuram,night_owl,False,Android,Organic
7228,CUST-bf335ef0-be9b-5b79-a8c5-0a08985922f8,2024-10-11,Female,25-34,7,Kolkata,premium_foodie,True,Android,Referral
7229,CUST-496b90fa-f891-51a6-bffb-a42662a0a3f8,2024-03-27,Male,25-34,1,Bengaluru,night_owl,False,Android,Instagram Ads
7230,CUST-2e837bf9-6464-5d9e-ba86-13b9a671f56a,2026-06-18,Female,25-34,34,Jodhpur,night_owl,True,iOS,Referral
7231,CUST-2eaafaf6-dfaa-5805-b3d9-f8d4874d7619,2025-04-17,Female,35-44,30,Raipur,habitual_regular,True,Android,Google Ads
7232,CUST-3a92602a-76b3-5cff-b7e3-1fe33f82d638,2026-04-11,Other,55+,7,Kolkata,habitual_regular,False,iOS,Instagram Ads
7233,CUST-edcbe997-88b0-5236-bdb8-3e5090b2d9c5,2025-05-28,Female,35-44,3,Mumbai,night_owl,False,iOS,Push Notification
7234,CUST-e5dfef63-c434-507e-9399-2770df52a675,2026-05-30,Male,25-34,5,Pune,premium_foodie,False,Android,Offers/CRM
7235,CUST-963b2b18-101b-5e3f-b1b9-a76ce8853594,2026-05-19,Female,18-24,6,Chennai,value_seeker,False,Android,Organic
7236,CUST-d0becb40-9f28-58a5-90a7-c5d518a084d5,2023-07-15,Male,25-34,33,Ludhiana,value_seeker,False,Android,Organic
7237,CUST-977d14a1-23ff-5954-8d77-61ebc2e2d498,2024-07-01,Female,18-24,2,Delhi,value_seeker,False,iOS,Organic
7238,CUST-123230a6-8d39-53e2-ad17-5edbcb716f9c,2026-04-06,Female,25-34,46,Patna,habitual_regular,False,Android,Organic
7239,CUST-22b8868b-87e0-5c4e-b311-6505c5c08665,2024-09-09,Female,18-24,34,Jodhpur,night_owl,False,Android,Offers/CRM
7240,CUST-c4571ce7-43dc-5842-a08b-0daccc2c46c7,2025-03-02,Female,25-34,24,Kanpur,value_seeker,False,Android,Referral
7241,CUST-d3126ba1-15a6-5d4c-a528-b68bc787cc57,2024-03-30,Female,25-34,31,Dehradun,premium_foodie,True,Web,Offers/CRM
7242,CUST-346cb217-1678-56e4-8423-ce5169971c39,2026-01-29,Female,25-34,8,Gurugram,occasional,False,Android,Organic
7243,CUST-0302a8f0-1b7a-5f45-9b21-b97785fd5393,2024-10-01,Male,25-34,16,Coimbatore,night_owl,False,Android,Instagram Ads
7244,CUST-ba972ebe-da55-5527-87f3-14e06a0bc423,2025-07-02,Male,25-34,3,Mumbai,habitual_regular,False,Android,Organic
7245,CUST-b2104ffa-396e-544a-9e82-76a5ed245ab1,2025-03-06,Male,25-34,4,Hyderabad,habitual_regular,False,Android,Instagram Ads
7246,CUST-34a19ef3-b956-5231-a6c6-9f28708acc55,2025-08-29,Male,35-44,12,Lucknow,habitual_regular,False,Android,Google Ads
7247,CUST-68fe5483-192a-57dd-aaac-66a65da481de,2025-09-08,Male,35-44,7,Kolkata,value_seeker,False,iOS,Push Notification
7248,CUST-c0a76a61-4d67-50dd-9d7f-b2df718946c5,2024-02-13,Female,18-24,38,Madurai,value_seeker,False,iOS,Instagram Ads
7249,CUST-b92937e8-f9a9-59e5-b14d-7822973c177f,2024-05-09,Female,25-34,4,Hyderabad,occasional,False,iOS,Referral
7250,CUST-b5d573c6-9b92-5e00-aa66-f867b024e462,2024-09-03,Female,18-24,2,Delhi,habitual_regular,False,Web,Offers/CRM
7251,CUST-0ef771da-8303-5743-b1c6-3d0a549d3df5,2025-12-29,Male,25-34,19,Bhubaneswar,habitual_regular,True,Web,Referral
7252,CUST-380c2bcc-56d4-57ea-9602-ea53f859d7a6,2024-12-11,Female,25-34,3,Mumbai,value_seeker,False,Android,Organic
7253,CUST-a03871fc-503e-599a-968a-6c7953c0c865,2025-08-12,Male,18-24,4,Hyderabad,habitual_regular,False,Android,Organic
7254,CUST-a43a5e28-cd9a-5a3f-a9af-2bcca2a0f807,2024-10-27,Female,25-34,19,Bhubaneswar,value_seeker,True,Android,Google Ads
7255,CUST-9153a5ba-fdda-5379-a337-5ab2a04477fa,2023-01-05,Male,25-34,3,Mumbai,value_seeker,False,Android,Instagram Ads
7256,CUST-a322e3f5-591b-5496-99f9-b5034db266b4,2025-05-10,Female,35-44,9,Noida,premium_foodie,True,Android,Instagram Ads
7257,CUST-8b3a6009-d8f7-58f9-b2c4-25baf4063257,2024-10-20,Female,25-34,6,Chennai,occasional,False,iOS,Google Ads
7258,CUST-1dee18d2-acf4-54b6-9e25-df68a7c1914a,2026-01-30,Male,35-44,13,Chandigarh,value_seeker,False,iOS,Push Notification
7259,CUST-3ba9d872-a328-5d31-84b4-6830feee8157,2026-01-27,Female,35-44,35,Udaipur,premium_foodie,False,Android,Offers/CRM
7260,CUST-08972f83-f10c-5a23-a48f-a27cf8735430,2025-09-08,Male,35-44,2,Delhi,occasional,True,Android,Organic
7261,CUST-08b74f60-74aa-581e-aa84-448a42d598dc,2023-09-23,Male,25-34,22,Bhopal,occasional,False,Web,Offers/CRM
7262,CUST-bd91ef9d-b126-5017-8df8-a20b9dd28fb3,2025-09-05,Female,45-54,44,Jalandhar,premium_foodie,True,Android,Offers/CRM
7263,CUST-03894a71-f0a1-56a1-9069-3d18e52d60b0,2025-01-17,Male,25-34,3,Mumbai,occasional,False,Web,Organic
7264,CUST-85a3d06d-0c71-5b46-b0ba-65cf47afc28e,2026-05-18,Female,25-34,5,Pune,value_seeker,False,Android,Organic
7265,CUST-9b2c25f5-6a01-5be9-b42d-ffd7a724ba4e,2025-04-08,Male,25-34,18,Surat,night_owl,False,Android,Instagram Ads
7266,CUST-eb232057-b23d-5189-9e5b-7cb730f2fce7,2024-06-16,Male,35-44,17,Nagpur,occasional,False,iOS,Google Ads
7267,CUST-7dfbd12a-99fb-5dbd-b49c-7ba174cb4469,2025-07-17,Male,35-44,34,Jodhpur,occasional,False,iOS,Organic
7268,CUST-a6ba5fbf-9cae-549f-babe-dc937bd52980,2025-05-18,Female,25-34,33,Ludhiana,occasional,False,Android,Instagram Ads
7269,CUST-b9185162-9b22-55fc-8778-1fbeda0ce932,2024-10-23,Male,45-54,48,Gwalior,habitual_regular,True,Android,Referral
7270,CUST-197096ab-403e-5493-897f-fc908ac7b381,2025-10-14,Male,25-34,6,Chennai,habitual_regular,True,iOS,Referral
7271,CUST-08846bc7-aab7-5b30-a491-db2c2ae916ab,2025-03-19,Female,25-34,43,Warangal,premium_foodie,False,Android,Organic
7272,CUST-26ab2c64-6102-53f5-abda-d3d0fa1c9bf2,2025-01-24,Male,45-54,1,Bengaluru,premium_foodie,True,Android,Google Ads
7273,CUST-e54783ac-0925-5cbd-8d84-0b3e1822472f,2026-06-03,Male,25-34,7,Kolkata,night_owl,False,Android,Instagram Ads
7274,CUST-60c887c6-e7bb-5655-bea4-88c06e22f114,2025-04-30,Female,25-34,5,Pune,premium_foodie,True,Android,Instagram Ads
7275,CUST-2bb7eaeb-c8df-5886-8b13-a61496962814,2025-03-14,Male,45-54,1,Bengaluru,value_seeker,False,Android,Offers/CRM
7276,CUST-1e08b89b-bbcc-53ba-82a0-118b488f2b90,2026-01-13,Male,55+,27,Mangaluru,value_seeker,False,Android,Instagram Ads
7277,CUST-0141eed1-e494-5ef1-91c9-0d54aeb9df2b,2025-11-18,Male,35-44,4,Hyderabad,value_seeker,False,Android,Google Ads
7278,CUST-02b4873c-4fe1-5492-906a-1fb0182862df,2023-11-16,Male,45-54,19,Bhubaneswar,occasional,False,Web,Organic
7279,CUST-8901ee3c-2fae-52c8-8555-99ce5a8d22f7,2025-03-29,Male,18-24,2,Delhi,premium_foodie,True,Android,Instagram Ads
7280,CUST-5c5a9cea-773f-58af-83c3-4d2226f04d07,2024-09-10,Female,25-34,41,Rajkot,habitual_regular,True,iOS,Organic
7281,CUST-748cb0df-24a3-5d16-b326-d70274a427f4,2025-08-29,Male,18-24,30,Raipur,value_seeker,False,iOS,Organic
7282,CUST-e22f42d6-7ea3-5e28-9b3e-98b8c80b5bb5,2024-11-01,Male,25-34,36,Varanasi,occasional,False,Android,Organic
7283,CUST-afbbf280-35e4-5881-a52d-631f4a65af48,2025-08-23,Male,25-34,17,Nagpur,night_owl,False,Android,Instagram Ads
7284,CUST-526e33d2-97a1-5105-b216-afa7a69752cb,2025-03-05,Female,25-34,3,Mumbai,value_seeker,False,Android,Organic
7285,CUST-0a111ad0-c964-509b-ae2d-89679574d0b5,2025-03-01,Female,18-24,9,Noida,occasional,False,Web,Push Notification
7286,CUST-f077d918-fe77-5435-8048-b63b5d93412e,2026-05-24,Male,25-34,6,Chennai,value_seeker,False,Android,Google Ads
7287,CUST-bdb0f4d0-3460-5d0f-9b3a-52be6ba1b42e,2026-04-07,Male,35-44,2,Delhi,value_seeker,False,Android,Google Ads
7288,CUST-e2f31d98-eb34-5302-8c7d-f4bfe1ad5b11,2026-06-18,Female,18-24,5,Pune,occasional,False,Android,Offers/CRM
7289,CUST-734773ba-bf28-5df7-b91a-293ba0b9f5e1,2025-09-02,Female,25-34,38,Madurai,night_owl,False,Android,Instagram Ads
7290,CUST-2aa43c67-36a5-5d58-9a9c-c9ee20a3db57,2025-10-26,Male,35-44,21,Visakhapatnam,value_seeker,False,Android,Referral
7291,CUST-a8d8b992-f445-5df9-93f3-bbaf844f46cb,2024-02-13,Male,18-24,10,Ahmedabad,value_seeker,True,iOS,Referral
7292,CUST-eae96e8a-419c-53c0-b54a-a3d43ac5ae0d,2023-07-15,Female,25-34,5,Pune,habitual_regular,True,Android,Referral
7293,CUST-cf4cb938-5666-5c39-b04c-1c99cd43ff14,2024-05-06,Male,55+,10,Ahmedabad,occasional,False,Android,Organic
7294,CUST-ebc9a42a-71cb-552f-849d-ea4821ba124f,2024-10-04,Female,45-54,49,Jamshedpur,value_seeker,False,Android,Referral
7295,CUST-027e3b8f-fc3a-5eaa-bcc7-7c6565636906,2023-08-14,Male,55+,3,Mumbai,habitual_regular,True,Android,Referral
7296,CUST-061b604e-4d1e-5feb-b8f8-d033ccdbb9b3,2025-01-08,Male,18-24,3,Mumbai,premium_foodie,False,Android,Organic
7297,CUST-388e7bca-5b18-5119-95a7-80aefed5851f,2024-12-13,Male,35-44,26,Mysuru,occasional,True,Web,Offers/CRM
7298,CUST-8727f31f-5671-557a-8a57-ae4b934b8dd2,2025-07-26,Male,45-54,9,Noida,habitual_regular,False,iOS,Instagram Ads
7299,CUST-4984acb6-2ef4-5bec-8506-065722dbeb99,2026-03-07,Male,25-34,13,Chandigarh,premium_foodie,True,Android,Organic
7300,CUST-dded7db7-21e8-5417-b21d-c629338ec774,2026-03-29,Female,25-34,7,Kolkata,occasional,False,iOS,Organic
7301,CUST-858b337e-6e60-504a-9c89-6986d813f152,2025-08-30,Female,25-34,1,Bengaluru,premium_foodie,True,Android,Google Ads
7302,CUST-e5fa6d8e-d8be-5984-a7ee-16d36d5fb42e,2026-04-04,Male,18-24,3,Mumbai,occasional,False,Android,Referral
7303,CUST-690c4cfe-bc56-54da-8a7d-73c14ab149af,2024-04-04,Male,25-34,14,Kochi,value_seeker,False,Android,Google Ads
7304,CUST-92f8abf6-4d44-5903-af47-b431d1bfaaa4,2025-05-20,Female,25-34,7,Kolkata,value_seeker,False,iOS,Instagram Ads
7305,CUST-45b6aec5-fa87-55e7-871a-831e1c58f593,2026-03-22,Male,25-34,1,Bengaluru,habitual_regular,True,Android,Instagram Ads
7306,CUST-6aa982a2-57f8-5fc5-a46b-8db701158f83,2026-05-03,Male,25-34,34,Jodhpur,value_seeker,False,Android,Organic
7307,CUST-4c9214b3-6ed7-5eed-99f3-1c7379bae536,2026-06-27,Male,25-34,16,Coimbatore,occasional,False,Web,Google Ads
7308,CUST-f67dbfef-2323-5097-aaf2-43a28af8b8ee,2026-01-10,Male,35-44,33,Ludhiana,value_seeker,False,Android,Google Ads
7309,CUST-3ad50387-96b2-57c7-a5cc-302362f19321,2023-07-13,Male,18-24,12,Lucknow,premium_foodie,True,iOS,Offers/CRM
7310,CUST-9be95b54-12f3-5ec9-a514-6c6942a6d471,2025-12-23,Male,18-24,19,Bhubaneswar,occasional,False,iOS,Offers/CRM
7311,CUST-1a4c9244-53b9-52a4-809b-8b16680bc1d2,2023-10-22,Female,25-34,13,Chandigarh,habitual_regular,True,iOS,Instagram Ads
7312,CUST-22297303-d08f-5a3d-9713-284f90ce6de8,2026-01-11,Male,25-34,2,Delhi,habitual_regular,False,Web,Organic
7313,CUST-a9150437-8402-57c9-be8c-60245198d30b,2023-12-31,Female,25-34,3,Mumbai,occasional,False,iOS,Organic
7314,CUST-b47327d0-a5be-5b85-882f-e417f81d1a08,2025-11-10,Female,35-44,1,Bengaluru,habitual_regular,False,iOS,Organic
7315,CUST-ea267454-4a79-5051-869e-9f0aa511fbbf,2026-02-14,Male,45-54,10,Ahmedabad,habitual_regular,True,iOS,Organic
7316,CUST-5345533d-619e-5228-ad5d-1513d3fbe5a8,2023-11-17,Female,35-44,7,Kolkata,value_seeker,False,iOS,Push Notification
7317,CUST-81bcfa7c-f040-505f-850d-096096604e9b,2023-03-14,Male,35-44,4,Hyderabad,night_owl,False,Android,Organic
7318,CUST-037785d6-0752-5c04-89d9-d86b97785936,2025-11-29,Male,35-44,8,Gurugram,premium_foodie,True,Android,Organic
7319,CUST-2ed8d786-8707-556b-89a9-8982a4e58632,2025-06-15,Female,25-34,5,Pune,habitual_regular,True,Android,Instagram Ads
7320,CUST-02816793-d79a-5328-877a-68e826f4682d,2024-10-09,Female,35-44,49,Jamshedpur,premium_foodie,True,Android,Offers/CRM
7321,CUST-d0c74abe-2fe3-542b-9f97-fef7b83a3013,2024-11-13,Male,18-24,25,Thiruvananthapuram,value_seeker,False,Android,Google Ads
7322,CUST-373e0683-1219-56fe-aed1-8a263b71f3dc,2023-09-02,Male,45-54,46,Patna,habitual_regular,False,iOS,Instagram Ads
7323,CUST-02b96d17-e6df-5c11-a152-62ab2da031bc,2025-11-25,Other,35-44,41,Rajkot,premium_foodie,True,iOS,Google Ads
7324,CUST-70bd4e76-a53e-5c2c-a195-6604ed4034c0,2026-03-28,Female,25-34,23,Nashik,occasional,False,Android,Referral
7325,CUST-083bc6bf-f414-5d1e-9e40-1864a1e204e6,2024-01-11,Female,25-34,4,Hyderabad,night_owl,False,iOS,Push Notification
7326,CUST-07f31f62-0299-5b2c-84bd-bd43264a3d0b,2025-05-26,Male,18-24,28,Guwahati,occasional,False,iOS,Organic
7327,CUST-0e30b546-62ee-5be4-a830-84aa416209df,2025-11-30,Male,18-24,14,Kochi,occasional,False,Android,Google Ads
7328,CUST-a0af73f5-84da-5056-aaf2-225832048ba7,2024-09-02,Male,25-34,10,Ahmedabad,night_owl,False,Android,Google Ads
7329,CUST-57414561-85c3-549e-8367-1cdf94d5e187,2026-05-11,Female,18-24,20,Vadodara,value_seeker,False,Android,Referral
7330,CUST-2ab203c9-14e9-5c2e-b15b-7955a230ad39,2024-08-05,Male,35-44,13,Chandigarh,premium_foodie,False,Android,Referral
7331,CUST-c570cb7e-d77c-583b-a70c-5b7b58738cee,2026-06-13,Male,25-34,12,Lucknow,night_owl,False,Android,Google Ads
7332,CUST-fe84eef0-daf8-5641-bc75-9ab5d390dc01,2023-10-05,Male,35-44,12,Lucknow,premium_foodie,True,iOS,Instagram Ads
7333,CUST-62a3db23-ae31-5ff3-87f2-45e5de070779,2023-06-15,Male,35-44,22,Bhopal,habitual_regular,False,Web,Push Notification
7334,CUST-1c3f6ed9-c69d-5952-a5f3-c4a49901d067,2025-03-06,Female,45-54,14,Kochi,night_owl,False,Android,Referral
